demand,cost,k,ratio,target,abs_error,residual
exponential,0.0,86,0.3678188421657362,0.36787944117144233,6.059900570615229e-05,9.270362255620057e-15
exponential,0.0,87,0.3677759549873392,0.36787944117144233,0.00010348618410310761,7.840950111415168e-16
exponential,0.0,88,0.3677533178714017,0.36787944117144233,0.000126123300040637,4.440892098500626e-16
exponential,0.0,89,0.36775703972874596,0.36787944117144233,0.00012240144269637376,2.200853500833322e-08
exponential,0.0,90,0.36778609222785336,0.36787944117144233,9.334894358897783e-05,6.661338147750939e-16
exponential,0.0,91,0.3678317737226333,0.36787944117144233,4.7667448809018964e-05,2.220446049250313e-16
exponential,0.0,92,0.36783864460363674,0.36787944117144233,4.0796567805589934e-05,2.220446049250313e-16
exponential,0.0,93,0.3677990719843032,0.36787944117144233,8.036918713910657e-05,2.220446049250313e-16
exponential,0.0,94,0.3677731272908055,0.36787944117144233,0.00010631388063681024,1.3322676295501878e-15
exponential,0.0,95,0.3677695029315732,0.36787944117144233,0.00010993823986915618,1.2160183174822253e-08
exponential,0.0,96,0.3677885606511269,0.36787944117144233,9.088052031541727e-05,3.774758283725532e-15
exponential,0.0,97,0.3678254152612646,0.36787944117144233,5.402591017772407e-05,1.3695641842836892e-15
exponential,0.0,98,0.36785192577772063,0.36787944117144233,2.7515393721699866e-05,3.4416913763379853e-15
exponential,0.0,99,0.36781863292428285,0.36787944117144233,6.080824715948285e-05,2.220446049250313e-16
exponential,0.0,100,0.36779106516159893,0.36787944117144233,8.837600984340499e-05,6.606745847625994e-08
exponential,0.5,10,0.34771947640095136,0.36787944117144233,0.02015996477049098,0.0
exponential,0.5,11,0.35894767740740513,0.36787944117144233,0.008931763764037204,2.220446049250313e-16
exponential,0.5,12,0.36212413407863603,0.36787944117144233,0.0057553070928063055,6.5052130349130266e-18
exponential,0.5,13,0.3580399450143091,0.36787944117144233,0.009839496157133254,0.0
exponential,0.5,14,0.3652548024039618,0.36787944117144233,0.002624638767480536,6.938893903907228e-18
exponential,0.5,15,0.36127058807118156,0.36787944117144233,0.00660885310026077,0.0
exponential,0.5,16,0.36111082270611167,0.36787944117144233,0.006768618465330667,3.469446951953614e-18
exponential,0.5,17,0.3662912192310037,0.36787944117144233,0.0015882219404386166,8.673617379884035e-18
exponential,0.5,18,0.363059670364791,0.36787944117144233,0.004819770806651358,1.1102230246251565e-16
exponential,0.5,19,0.3644690796154451,0.36787944117144233,0.003410361555997221,1.734723475976807e-18
exponential,0.5,20,0.3661072324831906,0.36787944117144233,0.0017722086882517307,2.220446049250313e-16
exponential,0.5,21,0.36351398150628234,0.36787944117144233,0.004365459665159999,5.421010862427522e-17
exponential,0.5,22,0.3657483723315541,0.36787944117144233,0.0021310688398882283,1.0408340855860843e-17
exponential,0.5,23,0.3659529693431796,0.36787944117144233,0.0019264718282627213,1.1102230246251565e-16
exponential,0.5,24,0.3650571045823575,0.36787944117144233,0.0028223365890848173,6.5052130349130266e-18
exponential,0.5,25,0.36719124336680786,0.36787944117144233,0.0006881978046344717,6.938893903907228e-18
exponential,0.5,26,0.365473474579808,0.36787944117144233,0.0024059665916343342,2.220446049250313e-16
exponential,0.5,27,0.3656835177237016,0.36787944117144233,0.002195923447740722,2.168404344971009e-18
exponential,0.5,28,0.367463658519231,0.36787944117144233,0.00041578265221131616,2.220446049250313e-16
exponential,0.5,29,0.3659287213778882,0.36787944117144233,0.0019507197935541565,3.122502256758253e-17
exponential,0.5,30,0.3667539485510799,0.36787944117144233,0.0011254926203624338,5.2475385148298415e-17
exponential,0.5,31,0.3667657769443375,0.36787944117144233,0.0011136642271048491,1.214306433183765e-17
exponential,0.5,32,0.3660409586444799,0.36787944117144233,0.0018384825269624483,1.1102230246251565e-16
exponential,0.5,33,0.36715357946308197,0.36787944117144233,0.0007258617083603647,6.938893903907228e-18
exponential,0.5,34,0.3667413580141862,0.36787944117144233,0.001138083157256109,2.220446049250313e-16
exponential,0.5,35,0.36666579094824386,0.36787944117144233,0.0012136502231984703,2.220446049250313e-16
exponential,0.5,36,0.3675635045041233,0.36787944117144233,0.00031593666731905,6.591949208711867e-17
exponential,0.5,37,0.3665689498201766,0.36787944117144233,0.001310491351265708,4.662069341687669e-18
exponential,0.5,38,0.3669460787944783,0.36787944117144233,0.0009333623769640087,2.220446049250313e-16
exponential,0.5,39,0.3674138055283468,0.36787944117144233,0.00046563564309554106,1.0408340855860843e-17
exponential,0.5,40,0.3668292656094468,0.36787944117144233,0.0010501755619955477,2.220446049250313e-16
exponential,0.5,41,0.3674568649399657,0.36787944117144233,0.0004225762314766235,1.1102230246251565e-16
exponential,0.5,42,0.36706912620963605,0.36787944117144233,0.0008103149618062799,2.220446049250313e-16
exponential,0.5,43,0.36693132696910996,0.36787944117144233,0.000948114202332373,2.220446049250313e-16
exponential,0.5,44,0.367632378888868,0.36787944117144233,0.0002470622825743174,2.42861286636753e-17
exponential,0.5,45,0.3671197986554782,0.36787944117144233,0.0007596425159641096,2.220446049250313e-16
exponential,0.5,46,0.3672928811427161,0.36787944117144233,0.0005865600287262573,8.673617379884035e-19
exponential,0.5,47,0.36751129442366853,0.36787944117144233,0.00036814674777380096,7.546047120499111e-17
exponential,0.5,48,0.3670634179507644,0.36787944117144233,0.0008160232206779194,1.734723475976807e-17
exponential,0.5,49,0.36746004155424206,0.36787944117144233,0.00041939961720027785,1.1275702593849246e-17
exponential,0.5,50,0.36742626035779735,0.36787944117144233,0.0004531808136449822,2.220446049250313e-16
exponential,0.5,51,0.3672667281835844,0.36787944117144233,0.0006127129878579218,6.938893903907228e-18
exponential,0.5,52,0.36775276342641167,0.36787944117144233,0.00012667774503066775,2.220446049250313e-16
exponential,0.5,53,0.36727262234461416,0.36787944117144233,0.0006068188268281705,3.5670251474773096e-17
exponential,0.5,54,0.36736081298646794,0.36787944117144233,0.0005186281849743901,2.220446049250313e-16
exponential,0.5,55,0.36771135709537994,0.36787944117144233,0.0001680840760623914,2.220446049250313e-16
exponential,0.5,56,0.36734850712895006,0.36787944117144233,0.0005309340424922704,3.1712913545201005e-17
exponential,0.5,57,0.3676026975348963,0.36787944117144233,0.0002767436365460063,2.220446049250313e-16
exponential,0.5,58,0.36750571621285427,0.36787944117144233,0.000373724958588062,2.220446049250313e-16
exponential,0.5,59,0.36735602740032974,0.36787944117144233,0.0005234137711125908,3.621235256101585e-17
exponential,0.5,60,0.3677101806691616,0.36787944117144233,0.00016926050228072143,2.220446049250313e-16
exponential,0.5,61,0.3674890368571309,0.36787944117144233,0.0003904043143114211,2.220446049250313e-16
exponential,0.5,62,0.3675212229091615,0.36787944117144233,0.0003582182622808294,2.220446049250313e-16
exponential,0.5,63,0.3677201467479902,0.36787944117144233,0.00015929442345213873,1.6479873021779667e-17
exponential,0.5,64,0.36742783340811325,0.36787944117144233,0.00045160776332908714,4.440892098500626e-16
exponential,0.5,65,0.3676020494566999,0.36787944117144233,0.0002773917147424476,1.1102230246251565e-16
exponential,0.5,66,0.36765524878490996,0.36787944117144233,0.0002241923865323736,6.028164079019405e-17
exponential,0.5,67,0.3675126647373379,0.36787944117144233,0.00036677643410443217,6.938893903907228e-17
exponential,0.5,68,0.36777397594850286,0.36787944117144233,0.00010546522293947147,2.220446049250313e-16
exponential,0.5,69,0.36754301191363015,0.36787944117144233,0.00033642925781218747,2.0708261494473135e-17
exponential,0.5,70,0.3675479307763695,0.36787944117144233,0.00033151039507284263,3.3306690738754696e-16
exponential,0.5,71,0.36780828384486924,0.36787944117144233,7.115732657309026e-05,2.220446049250313e-16
exponential,0.5,72,0.3675651124488819,0.36787944117144233,0.00031432872256043076,2.220446049250313e-16
exponential,0.5,73,0.3676825384405264,0.36787944117144233,0.00019690273091593768,4.440892098500626e-16
exponential,0.5,74,0.36767816741453063,0.36787944117144233,0.0002012737569117018,4.440892098500626e-16
exponential,0.5,75,0.36754901441972093,0.36787944117144233,0.0003304267517214021,3.73453438312632e-16
exponential,0.5,76,0.3677492232270869,0.36787944117144233,0.00013021794435541523,2.220446049250313e-16
exponential,0.5,77,0.3676514361865879,0.36787944117144233,0.0002280049848544241,2.220446049250313e-16
exponential,0.5,78,0.36763713205647663,0.36787944117144233,0.00024230911496569973,2.220446049250313e-16
exponential,0.5,79,0.3677988707402054,0.36787944117144233,8.057043123693708e-05,2.220446049250313e-16
exponential,0.5,80,0.3675964979653186,0.36787944117144233,0.00028294320612370916,1.1102230246251565e-15
exponential,0.5,81,0.3676804379223054,0.36787944117144233,0.0001990032491369087,4.440892098500626e-16
exponential,0.5,82,0.3677563958895704,0.36787944117144233,0.0001230452818719585,3.599551212651875e-17
exponential,0.5,83,0.36763660004154225,0.36787944117144233,0.00024284112990008433,1.3357370765021415e-16
exponential,0.5,84,0.36779009743961794,0.36787944117144233,8.934373182439836e-05,4.440892098500626e-16
exponential,0.5,85,0.36767188093890985,0.36787944117144233,0.0002075602325324888,2.2659825404947043e-17
exponential,0.5,86,0.3676488783425124,0.36787944117144233,0.00023056282892991442,4.440892098500626e-16
exponential,0.5,87,0.3678275690067413,0.36787944117144233,5.187216470103895e-05,8.881784197001252e-16
exponential,0.5,88,0.367673778247234,0.36787944117144233,0.00020566292420831633,2.220446049250313e-16
exponential,0.5,89,0.36773127145201306,0.36787944117144233,0.0001481697194292697,2.220446049250313e-16
exponential,0.5,90,0.36776161550886405,0.36787944117144233,0.00011782566257828586,6.661338147750939e-16
exponential,0.5,91,0.3676534030513089,0.36787944117144233,0.0002260381201334427,4.3747557659790104e-17
exponential,0.5,92,0.3677743280624307,0.36787944117144233,0.00010511310901162307,2.220446049250313e-16
exponential,0.5,93,0.3677353176466078,0.36787944117144233,0.0001441235248345607,2.220446049250313e-16
exponential,0.5,94,0.3677045297551268,0.36787944117144233,0.00017491141631553742,1.1102230246251565e-16
exponential,0.5,95,0.3678357947758829,0.36787944117144233,4.364639555942684e-05,2.220446049250313e-16
exponential,0.5,96,0.3676883618951345,0.36787944117144233,0.00019107927630784838,4.440892098500626e-16
exponential,0.5,97,0.36772848133820113,0.36787944117144233,0.00015095983324120432,2.220446049250313e-16
exponential,0.5,98,0.3678079358089667,0.36787944117144233,7.150536247563233e-05,2.220446049250313e-16
exponential,0.5,99,0.3677081914619728,0.36787944117144233,0.00017124970946952311,2.220446049250313e-16
exponential,0.5,100,0.3678028045268552,0.36787944117144233,7.663664458712471e-05,4.440892098500626e-16
exponential,0.9,10,0.5,0.36787944117144233,0.13212055882855767,0.0
exponential,0.9,11,0.5,0.36787944117144233,0.13212055882855767,0.0
exponential,0.9,12,0.5,0.36787944117144233,0.13212055882855767,0.0
exponential,0.9,13,0.5,0.36787944117144233,0.13212055882855767,0.0
exponential,0.9,14,0.5,0.36787944117144233,0.13212055882855767,0.0
exponential,0.9,15,0.5,0.36787944117144233,0.13212055882855767,0.0
exponential,0.9,16,0.5,0.36787944117144233,0.13212055882855767,0.0
exponential,0.9,17,0.5,0.36787944117144233,0.13212055882855767,0.0
exponential,0.9,18,0.5,0.36787944117144233,0.13212055882855767,0.0
exponential,0.9,19,0.5,0.36787944117144233,0.13212055882855767,0.0
exponential,0.9,20,0.2628177740940057,0.36787944117144233,0.10506166707743664,0.0
exponential,0.9,21,0.27467813145821934,0.36787944117144233,0.09320130971322299,0.0
exponential,0.9,22,0.2854100277804193,0.36787944117144233,0.08246941339102304,0.0
exponential,0.9,23,0.2951670599084364,0.36787944117144233,0.07271238126300594,0.0
exponential,0.9,24,0.30407618068041425,0.36787944117144233,0.06380326049102808,0.0
exponential,0.9,25,0.3122432322577162,0.36787944117144233,0.055636208913726115,0.0
exponential,0.9,26,0.3197571562907049,0.36787944117144233,0.04812228488073744,0.0
exponential,0.9,27,0.32669323571519415,0.36787944117144233,0.04118620545624818,0.0
exponential,0.9,28,0.33311561831185693,0.36787944117144233,0.0347638228595854,0.0
exponential,0.9,29,0.33907930098141525,0.36787944117144233,0.02880014019002708,0.0
exponential,0.9,30,0.34313580074265865,0.36787944117144233,0.024743640428783686,0.0
exponential,0.9,31,0.34676348741637175,0.36787944117144233,0.021115953755070582,2.220446049250313e-16
exponential,0.9,32,0.3506527815029241,0.36787944117144233,0.01722665966851822,0.0
exponential,0.9,33,0.35461577219859863,0.36787944117144233,0.0132636689728437,0.0
exponential,0.9,34,0.3585480779445009,0.36787944117144233,0.009331363226941447,0.0
exponential,0.9,35,0.36239143371322474,0.36787944117144233,0.005488007458217592,4.336808689942018e-19
exponential,0.9,36,0.3661140456678334,0.36787944117144233,0.0017653955036089353,1.1102230246251565e-16
exponential,0.9,37,0.3696997398834132,0.36787944117144233,0.0018202987119708691,0.0
exponential,0.9,38,0.37314172304196574,0.36787944117144233,0.005262281870523411,0.0
exponential,0.9,39,0.3670991911307141,0.36787944117144233,0.0007802500407282364,2.220446049250313e-16
exponential,0.9,40,0.36338153190558503,0.36787944117144233,0.004497909265857303,0.0
exponential,0.9,41,0.3615095461568156,0.36787944117144233,0.0063698950146267586,8.673617379884035e-19
exponential,0.9,42,0.3608450847229585,0.36787944117144233,0.007034356448483825,0.0
exponential,0.9,43,0.36099384792136685,0.36787944117144233,0.0068855932500754835,0.0
exponential,0.9,44,0.3617009533175696,0.36787944117144233,0.0061784878538727606,4.336808689942018e-19
exponential,0.9,45,0.3627957071738467,0.36787944117144233,0.005083733997595652,4.336808689942018e-19
exponential,0.9,46,0.36416053618531957,0.36787944117144233,0.003718904986122762,4.336808689942018e-19
exponential,0.9,47,0.3657126104610795,0.36787944117144233,0.0021668307103628326,0.0
exponential,0.9,48,0.36739251187912797,0.36787944117144233,0.0004869292923143642,4.336808689942018e-19
exponential,0.9,49,0.3691569981536518,0.36787944117144233,0.0012775569822094934,0.0
exponential,0.9,50,0.370974242713851,0.36787944117144233,0.003094801542408654,0.0
exponential,0.9,51,0.3679894770151664,0.36787944117144233,0.0001100358437240434,1.0842021724855044e-19
exponential,0.9,52,0.3633361279189748,0.36787944117144233,0.00454331325246754,4.336808689942018e-19
exponential,0.9,53,0.36035091985382794,0.36787944117144233,0.0075285213176143895,1.0842021724855044e-19
exponential,0.9,54,0.3581549514600788,0.36787944117144233,0.009724489711363526,0.0
exponential,0.9,55,0.3567638912474984,0.36787944117144233,0.011115549923943924,0.0
exponential,0.9,56,0.35612199260898236,0.36787944117144233,0.011757448562459971,8.673617379884035e-19
exponential,0.9,57,0.35603234552803037,0.36787944117144233,0.011847095643411965,0.0
exponential,0.9,58,0.35634762638010664,0.36787944117144233,0.011531814791335693,0.0
exponential,0.9,59,0.35697427097763507,0.36787944117144233,0.010905170193807268,5.421010862427522e-20
exponential,0.9,60,0.3578368020673939,0.36787944117144233,0.010042639104048456,1.1102230246251565e-16
exponential,0.9,61,0.3588779048252382,0.36787944117144233,0.009001536346204153,0.0
exponential,0.9,62,0.3600528495986838,0.36787944117144233,0.007826591572758557,8.673617379884035e-19
exponential,0.9,63,0.3613231787401977,0.36787944117144233,0.0065562624312446305,6.505213034913027e-19
exponential,0.9,64,0.3626701034003212,0.36787944117144233,0.0052093377711211475,2.168404344971009e-19
exponential,0.9,65,0.3640631458410659,0.36787944117144233,0.003816295330376418,2.168404344971009e-19
exponential,0.9,66,0.3653128151829268,0.36787944117144233,0.0025666259885155362,2.168404344971009e-19
exponential,0.9,67,0.36662360438316305,0.36787944117144233,0.0012558367882792854,1.3552527156068805e-19
exponential,0.9,68,0.3679785686266487,0.36787944117144233,9.912745520634925e-05,2.168404344971009e-19
exponential,0.9,69,0.3680373838219769,0.36787944117144233,0.00015794265053459267,0.0
exponential,0.9,70,0.36655047644661526,0.36787944117144233,0.0013289647248270753,1.734723475976807e-18
exponential,0.9,71,0.3655696655422436,0.36787944117144233,0.002309775629198707,8.673617379884035e-19
exponential,0.9,72,0.3649397296236995,0.36787944117144233,0.002939711547742807,1.3145951341386741e-18
exponential,0.9,73,0.3645928955893174,0.36787944117144233,0.0032865455821249334,0.0
exponential,0.9,74,0.36452200840360627,0.36787944117144233,0.003357432767836066,3.2526065174565133e-19
exponential,0.9,75,0.3646740482799271,0.36787944117144233,0.003205392891515224,4.336808689942018e-19
exponential,0.9,76,0.3650069542497934,0.36787944117144233,0.0028724869216489313,2.220446049250313e-16
exponential,0.9,77,0.3654870343047689,0.36787944117144233,0.0023924068666734133,0.0
exponential,0.9,78,0.3660870685915691,0.36787944117144233,0.001792372579873247,0.0
exponential,0.9,79,0.3667848993461638,0.36787944117144233,0.0010945418252785166,1.734723475976807e-18
exponential,0.9,80,0.36751518966747926,0.36787944117144233,0.0003642515039630756,2.220446049250313e-16
exponential,0.9,81,0.36830160188093053,0.36787944117144233,0.0004221607094881952,2.168404344971009e-19
exponential,0.9,82,0.3680166033481762,0.36787944117144233,0.00013716217673387376,4.336808689942018e-19
exponential,0.9,83,0.36641378511458084,0.36787944117144233,0.0014656560568614974,4.336808689942018e-19
exponential,0.9,84,0.36523504100406534,0.36787944117144233,0.0026444001673769923,1.1102230246251565e-16
exponential,0.9,85,0.36428137393808047,0.36787944117144233,0.003598067233361868,5.963111948670274e-19
exponential,0.9,86,0.3636399644941979,0.36787944117144233,0.004239476677244447,1.0842021724855044e-19
exponential,0.9,87,0.3632563269939454,0.36787944117144233,0.004623114177496945,8.673617379884035e-19
exponential,0.9,88,0.3630426402775263,0.36787944117144233,0.004836800893916027,1.1102230246251565e-16
exponential,0.9,89,0.3630106440541547,0.36787944117144233,0.00486879711728766,7.589415207398531e-19
exponential,0.9,90,0.3631366907596191,0.36787944117144233,0.00474275041182326,1.1102230246251565e-16
exponential,0.9,91,0.36339524574002274,0.36787944117144233,0.004484195431419591,2.220446049250313e-16
exponential,0.9,92,0.363765141607712,0.36787944117144233,0.004114299563730328,1.734723475976807e-18
exponential,0.9,93,0.3642287226133639,0.36787944117144233,0.003650718558078414,1.0842021724855044e-19
exponential,0.9,94,0.3647683266146831,0.36787944117144233,0.0031111145567592202,0.0
exponential,0.9,95,0.3653389065613891,0.36787944117144233,0.0025405346100532133,6.505213034913027e-19
exponential,0.9,96,0.3659689016272244,0.36787944117144233,0.0019105395442179374,2.220446049250313e-16
exponential,0.9,97,0.3666140325938982,0.36787944117144233,0.001265408577544147,2.220446049250313e-16
exponential,0.9,98,0.36728027170126515,0.36787944117144233,0.0005991694701771855,1.3010426069826053e-18
exponential,0.9,99,0.367990396413565,0.36787944117144233,0.00011095524212267893,1.734723475976807e-18
exponential,0.9,100,0.36766711033596816,0.36787944117144233,0.00021233083547417264,1.0842021724855044e-19
